#simf_A001	simf_A002	simf_A003	simf_A004	simf_A005	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005	simf_A001	simf_A003	simf_A004	simf_A005	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005
id	c0r1	c0r2	c0r3	c0r4	c0r5	c0r6	c0r7	i	i	i	c1r1	c1r2	c1r3	c1r4	c1r5	c1r6	c1r7	i	i	i
767	29.714046	29.263884	10.220284	10.401044	9.561223	29.719788	10.817458	29.907566	29.950674	10.647746	10.623883	10.077096	30.235878	29.289793	9.720304	9.605473	29.880030	30.039064	30.321566	9.697444
768	10.074671	9.472817	9.787615	29.909409	30.200338	29.910160	10.510842	29.911718	29.693331	29.147442	29.394110	30.400005	9.636571	9.855685	29.764099	9.823549	9.751881	29.303247	10.165634	9.382780
769	29.775530	9.651826	30.151402	29.373516	29.080872	10.532287	10.105368	10.093776	29.756023	30.483521	29.133783	9.445296	29.868238	10.653376	30.572105	10.013984	9.775013	30.207161	9.672442	10.259361
770	10.695402	9.922457	30.295359	29.453812	29.241302	29.516338	30.393003	29.818317	9.717836	29.255564	30.002136	9.516173	10.758573	29.901993	9.725576	30.453720	10.289140	10.090796	9.230004	9.894581
771	30.047474	10.555488	30.452919	29.649191	9.377900	9.061786	29.429432	10.071133	30.279949	30.859257	10.562160	29.578388	30.016712	9.949500	9.364413	10.852806	29.449318	10.335553	29.596926	9.588675
772	30.301760	30.529421	30.901619	30.648092	9.451888	29.636616	10.278879	10.237679	29.142166	9.261342	29.408430	30.640127	10.886736	30.010563	10.547298	9.273395	29.877201	10.223670	9.194780	10.512130
773	30.938786	29.994925	29.794006	10.520148	10.705584	30.001003	30.597631	10.595454	9.358098	29.314108	10.498173	9.566989	9.960155	29.099319	29.623785	10.277527	29.572296	10.077159	30.721191	10.335167
774	30.792063	10.555108	10.543938	9.920068	29.733345	10.496452	29.596193	9.662632	30.280458	29.550329	10.117690	30.804188	10.285136	29.489698	10.807729	30.679287	30.519318	10.882006	9.400389	30.903038
775	9.717876	30.004814	30.314577	9.448089	10.950959	9.702022	30.304626	30.078625	30.124361	10.520013	30.164986	10.700541	30.551863	10.807894	9.351707	9.262355	9.943822	30.026028	30.533907	30.282413
776	10.579244	29.988609	29.874401	29.379154	29.273090	30.821999	29.595377	29.823397	10.652100	30.862028	30.626356	29.691822	10.632231	10.430553	10.297425	10.387463	10.492373	9.463137	10.450586	10.732127
777	30.470760	10.049438	29.859745	9.480078	29.381420	10.664102	9.366960	30.045511	10.098632	9.744782	29.540279	29.498873	30.647053	9.886415	9.848372	9.976637	29.292528	10.301357	30.114094	30.181393
778	29.441406	30.157120	29.501436	30.493404	9.729657	30.526411	10.391569	29.784084	10.663602	30.326523	30.461624	9.776893	10.526992	10.403387	10.100287	10.039566	9.527175	30.693214	10.741846	30.608330
779	30.082489	9.770123	30.935511	10.782619	10.349157	29.665941	30.637415	9.787248	9.008389	30.284382	9.679358	9.760196	9.424681	30.314814	30.318689	30.082966	9.435494	30.420334	29.463558	10.059483
780	29.735388	9.964334	29.967701	30.551720	9.288745	9.559706	10.019641	30.421429	30.022394	9.577229	30.682379	10.496572	9.891999	9.814049	29.872000	10.306908	30.992825	29.874662	9.540955	29.288849
781	10.582141	30.803137	9.493323	10.920845	29.218420	29.548035	30.405264	9.528831	10.650995	29.863400	10.151549	29.367214	9.851496	10.766922	29.884455	9.842904	30.927259	29.955465	29.587484	10.187168
782	10.404442	29.379484	10.376708	30.776316	30.269646	30.079021	10.350136	10.677148	10.173639	10.035212	30.027296	29.982994	10.075153	30.444513	29.737141	10.025866	10.309589	30.825235	29.808212	10.906468
783	30.102627	9.145860	10.768441	9.410456	30.605740	9.936505	29.278643	29.852053	9.559601	29.534494	9.524290	10.425856	30.145750	29.805620	30.575089	10.578117	10.844445	30.166491	9.448225	30.107813
784	10.539069	9.084194	29.876236	10.221684	9.479812	29.309492	9.543618	29.746084	10.399321	29.949535	10.165708	10.146231	9.783664	30.343689	30.025524	30.503437	29.810888	29.282604	10.243361	30.706621
785	30.836008	9.756507	10.633489	29.106663	30.081596	30.150288	9.635164	9.767250	10.382647	10.972233	10.401145	30.526035	29.878283	29.983717	10.606666	10.338059	10.468142	30.223932	30.590797	30.588839
786	9.303994	10.887191	10.126936	29.878002	10.302752	30.867416	30.130285	30.124327	30.478334	10.344493	9.661044	30.538071	10.183926	29.869663	29.693729	9.643211	10.095046	30.780846	9.879699	29.632010
787	9.213553	30.238665	29.995459	30.584082	10.770937	30.485516	10.711732	9.110625	29.958771	10.159293	30.829674	30.251923	29.673801	9.052416	10.385238	30.368622	29.439804	9.679639	10.458852	10.333920
788	9.905605	10.147459	29.726761	30.389481	9.093346	30.478567	29.620384	29.546375	29.901979	10.805128	10.403452	29.203373	10.527494	30.033688	9.874246	10.102761	10.588118	29.650103	29.842356	9.900062
789	30.132954	9.757308	30.712759	9.409092	30.373350	30.224236	10.279591	29.649456	10.624603	29.248419	10.220623	10.219437	10.393606	30.520561	29.968966	10.557108	29.823729	10.118904	30.929401	9.702775
790	30.924656	9.897923	9.778313	29.373318	9.837315	10.227473	9.393014	29.474567	9.403339	30.123945	9.993722	9.735942	29.498285	30.514765	30.291697	9.538752	9.988019	29.324501	29.745701	29.602922
791	30.455612	10.754520	10.403148	9.770332	9.986492	9.236947	30.784101	10.056133	29.594011	10.081837	29.909264	29.117708	30.326427	9.519395	30.634577	10.334351	9.892669	29.646574	30.360586	30.920609
792	30.834473	30.093300	30.314478	29.930361	10.813848	10.368642	9.751797	10.854565	9.916575	30.491823	9.858490	10.411697	30.571583	30.237017	30.252247	10.235805	9.504492	30.310427	9.666747	30.064114
793	10.330598	10.179767	30.237095	29.971134	29.455246	29.065567	10.680357	9.853268	29.338356	10.059971	29.265877	30.622814	29.368225	9.933931	10.079489	9.789588	9.528461	29.838057	29.915668	10.104236
794	30.332977	30.235552	29.311264	9.969703	30.283367	9.546462	9.306527	10.690206	10.069877	10.437943	10.211167	30.176277	30.132013	10.500432	9.829123	30.367359	29.832569	10.559967	30.099720	29.026024
795	29.954710	10.754769	30.446562	30.698402	30.436129	10.066483	29.131769	10.392724	29.067326	10.809980	30.584177	30.250147	9.273311	29.445015	9.773939	9.824894	29.151821	10.475578	10.665831	9.295416
796	9.812348	30.262060	30.781492	30.052040	9.308526	9.489689	9.499146	10.758389	9.727283	29.429676	9.751005	30.264477	9.998582	30.139982	29.500656	29.805498	29.207355	9.520998	29.687586	9.688463
797	30.219431	10.343396	9.463388	30.355404	29.978058	10.931593	9.917839	30.082796	29.304787	10.418663	10.325766	29.081228	10.329209	10.030157	29.646105	9.428399	29.249968	30.388374	9.834810	29.987181
798	9.743924	30.189058	29.616417	10.028274	10.104943	10.409516	30.220760	29.594463	29.783003	9.852914	9.267312	29.781361	9.798611	30.430294	10.761643	30.512632	29.495848	29.966946	10.087221	9.359308
799	30.065813	9.584300	10.351404	10.136550	30.291269	9.060386	10.915211	29.238249	29.536934	30.676086	10.180227	30.711655	29.432692	10.507476	9.656809	30.424938	9.396861	9.174445	29.398180	29.518143
800	29.441168	10.269995	30.574999	29.319586	29.585953	29.844126	10.672141	9.415045	9.418969	10.852442	9.668269	29.734833	29.453949	29.889534	9.321162	9.826439	30.361361	30.117161	9.790676	9.333150
801	30.061911	29.909786	10.024054	29.867546	10.314182	10.531505	30.000856	9.685668	29.515696	9.727112	10.567689	29.527840	10.730083	29.835594	30.697002	9.156162	29.861589	10.050831	9.502213	30.463572
802	29.918503	10.600714	9.132738	30.530859	29.099516	10.464794	10.022316	29.507456	9.912711	9.780958	10.079738	30.414009	10.132450	30.064983	30.019665	29.694050	10.751377	30.467991	10.273065	30.154686
803	10.187944	10.471889	29.108282	10.720090	30.532410	9.572343	10.040998	30.408707	10.157459	9.784391	29.829868	30.009737	29.639042	30.500191	9.766414	10.412699	30.015902	9.548985	29.728346	30.171505
804	10.713212	30.625422	30.433596	9.376749	29.527700	29.279755	9.272568	10.341228	9.167228	9.951402	29.992441	30.957914	10.377290	10.688524	30.135023	29.638819	9.545736	29.089211	30.300640	9.285911
805	9.613308	9.327619	9.546773	29.347921	29.669062	9.801703	9.870271	29.823200	29.828087	9.748944	29.583233	29.879520	30.416742	9.596410	10.667427	9.934777	10.662867	29.501556	29.875784	29.973215
806	10.498241	10.436072	29.358328	30.750486	29.148470	10.317909	9.802847	10.908523	30.143921	10.153692	10.069498	30.463753	30.126335	9.656454	10.514288	9.921861	30.854273	30.451990	30.102125	29.856333
807	30.176840	10.094113	30.693344	9.937314	9.858131	29.329584	10.133772	30.984470	30.426529	29.382919	9.608402	9.306091	30.683449	9.154611	9.920301	29.887775	9.251112	30.859209	9.498152	30.513166
808	30.282497	29.579803	10.799380	29.877260	29.944807	29.705544	29.750734	10.546671	9.932204	9.803815	10.801826	29.732038	29.367645	9.500098	30.481661	9.718227	29.369165	10.742260	10.092658	9.138953
809	10.216965	30.889957	9.210088	9.920116	29.591873	9.588240	10.095801	10.515457	29.469727	29.915884	29.466797	30.742151	9.184846	9.505807	9.383842	10.416271	30.194473	29.844400	30.335291	30.624475
810	29.889908	10.643624	30.614861	10.441290	9.444098	10.405959	10.661510	9.312217	30.191408	29.424023	29.852758	10.025311	10.638365	29.271259	30.160870	29.924339	10.041508	9.584713	30.194996	29.822479
811	30.162657	29.186197	29.855249	29.594547	10.238654	10.798846	10.028430	30.186663	9.614041	10.482413	29.163111	30.102720	9.645887	10.031748	9.453986	29.339668	30.089911	10.782716	29.761480	10.083499
812	30.932871	10.211798	9.501204	29.717861	30.507010	30.850870	29.485018	29.186054	9.440104	30.128292	30.276121	10.880361	10.851849	29.966049	10.639156	30.262226	9.739586	9.547910	10.061273	9.605200
813	9.809899	30.478567	9.844457	9.220033	9.830610	9.520534	30.449905	29.213285	9.491842	30.172733	9.904287	9.224766	29.498365	30.028378	29.420010	29.624441	30.747911	29.594418	10.126817	9.569377
814	30.551468	10.270355	9.797294	10.623927	9.849956	9.610793	29.692780	10.237940	30.702610	29.778509	30.573719	29.388140	29.462271	29.673037	29.470591	30.064062	9.418207	10.154619	9.762607	9.445997
815	29.128357	29.786066	29.791134	29.815891	29.403366	9.990760	10.317418	9.755826	10.376666	30.501041	30.413012	9.202353	10.186155	10.508437	10.659830	30.276094	9.223248	29.599863	30.693678	9.605286
816	29.647795	30.226721	29.882528	29.454376	10.154514	29.830946	10.096216	10.335390	10.426028	10.579152	30.385777	30.815960	10.574165	30.059933	9.456551	9.536110	9.577264	30.211346	9.320361	29.750574
817	30.678795	29.645649	9.377427	10.292750	9.770402	9.882936	29.473133	9.907980	10.047620	30.426067	29.187305	10.236489	30.548174	9.547500	30.516733	10.569531	29.961380	30.214821	10.763439	30.240602
818	10.917216	9.928550	10.022896	30.155891	9.805240	10.694873	29.248241	10.121002	9.375841	30.218607	30.034859	30.149040	9.434815	30.501114	30.515154	9.540868	30.036348	29.743568	10.367737	30.555698
819	9.914350	10.471908	29.546465	29.481155	30.080956	29.498707	9.781863	9.588247	10.271950	29.973415	9.656957	10.267925	29.166796	29.398560	30.371519	30.486107	10.796203	30.494862	10.198391	10.414072
820	9.410158	10.440815	10.213920	29.649029	29.333870	29.466562	29.892128	9.769674	29.917898	10.341265	10.347060	10.493175	29.225264	29.595083	30.579025	29.735994	10.237255	10.104164	10.218404	29.312138
821	29.811886	29.500778	9.715861	30.460463	30.336111	10.764575	9.695916	30.599319	30.061337	30.559778	29.328995	9.175169	30.247883	30.979948	10.557874	10.345130	9.650119	9.534962	10.545974	9.833646
822	10.333989	29.736576	30.500246	10.705229	29.652935	9.592878	9.887702	9.977418	9.077717	30.495724	10.457291	10.037449	29.367977	30.151512	10.452897	9.595765	30.565544	30.397062	30.150888	30.207254
823	10.004609	30.332655	10.242826	10.748937	30.527067	30.280581	29.376982	9.392904	29.693842	29.302462	30.341660	10.873007	10.233496	9.815539	30.548376	10.382896	29.652990	29.595657	10.801677	10.522788
824	29.587246	30.660954	10.255977	10.093915	9.779728	29.964390	29.938278	9.652880	29.159531	30.173897	10.161701	30.493229	30.130602	29.526588	10.198490	30.847708	9.368675	10.290826	9.456227	9.443901
825	10.388364	29.755550	9.581631	9.898990	9.945786	9.663629	29.374201	10.057036	9.383517	10.162871	29.835197	29.405718	30.652334	10.056419	29.713430	9.683445	29.756433	29.757912	29.415041	29.408092
826	9.412909	30.286083	9.211899	29.390184	29.643372	9.239649	10.565447	29.642630	9.574596	29.367069	9.134771	30.094637	30.785219	10.338316	10.267199	10.751416	30.314615	9.602670	30.069950	29.619068
827	29.501949	10.172044	30.406406	30.218390	9.661658	10.730424	30.332003	29.290390	9.815723	10.601622	30.090080	29.929527	9.425531	10.734257	29.305698	10.794314	9.924435	30.012461	29.938976	9.852517
828	10.398754	9.969867	10.715225	29.062464	10.036154	9.655688	30.326218	30.437767	9.428338	29.753111	30.599087	30.621418	30.143339	9.721060	30.545012	10.759739	10.428276	10.604453	30.106245	29.817190
829	30.149742	29.256151	9.947191	30.394590	10.138775	9.375706	29.988316	10.223609	30.384132	10.609235	9.065522	9.700776	10.985343	10.347270	30.013224	30.415627	30.200602	9.343169	29.333757	30.009359
830	10.515277	29.502787	10.513333	29.557901	30.287741	30.545588	9.708844	29.586042	9.406078	10.613455	29.237494	10.157274	10.388490	29.227129	30.099966	10.027874	10.556179	30.108513	9.916151	30.865597
831	29.366837	9.817688	29.832718	10.025765	9.871419	29.858179	30.191210	30.026588	30.548389	29.477379	10.088302	9.224962	10.010105	9.210010	10.061492	30.491089	30.188032	29.284960	9.676749	10.974724
832	30.234512	30.519508	9.323208	29.194286	10.214043	30.125032	29.351738	9.727244	9.785419	9.477613	30.213264	30.056980	30.939602	9.330964	30.625914	10.235908	10.311588	30.396971	9.307171	10.122392
833	10.581942	9.453859	29.508705	10.202786	29.554972	30.031391	9.899028	10.682482	29.575748	29.810585	30.051193	29.103218	10.346018	9.678201	10.070416	30.630983	10.390898	9.811107	30.916834	30.224476
834	9.994711	29.238239	9.560079	30.818630	30.221392	9.443447	9.621608	29.784529	29.458645	9.743389	10.116948	9.184835	9.309946	30.223051	9.932278	29.709269	9.123319	29.719309	30.031815	30.441086
835	29.742239	10.047458	9.477837	10.153804	9.850309	10.408251	29.238224	29.956306	29.565651	10.313148	9.728720	9.916745	10.721370	10.045719	29.803480	29.576321	30.105783	29.142538	30.259354	29.665220
836	9.263026	10.361584	9.678968	30.657757	30.707098	9.744793	9.670356	29.507273	9.431723	30.482712	10.033685	30.236393	9.812199	10.098839	9.367862	29.276186	29.686375	30.824976	30.684980	29.994137
837	9.354729	10.174591	10.279572	29.704355	29.750732	30.222128	30.217461	30.743195	10.145180	10.688053	29.318909	30.479603	9.552139	9.139958	10.338854	29.423054	9.614019	29.425741	29.987282	10.235042
838	30.888332	10.188528	30.055281	10.541132	30.561140	10.527525	29.694344	10.415773	10.629068	29.631615	9.563637	29.586056	29.144365	29.630312	9.669065	9.887509	30.592455	29.485615	9.852707	10.733426
839	30.309576	29.745449	30.523666	30.383171	9.338231	29.853910	29.547964	9.413630	9.360518	29.142916	9.475183	9.363698	10.203086	10.516308	9.972177	9.648026	29.374065	29.581547	10.487605	29.727106
840	29.137363	29.424475	30.676146	29.808380	9.635402	10.645682	29.090219	10.688890	29.445169	10.635525	10.340588	9.645257	9.978319	10.379159	10.301025	30.438257	29.805714	10.816922	29.831963	29.359119
841	29.973534	10.130756	29.103716	10.617042	9.393991	30.987730	30.068283	10.453342	9.494081	30.810555	10.110331	30.446264	29.620449	9.965894	9.876808	29.854628	10.074151	10.156847	30.552416	29.744926
842	29.471645	30.255947	10.564322	30.365320	10.509398	9.934640	30.451651	9.733376	30.171734	30.074657	9.907665	9.599448	9.817762	10.308338	9.776372	29.965063	29.744854	29.794203	9.031554	30.363770
843	9.293312	29.538076	30.436758	9.871906	9.435173	29.905592	10.221775	9.902020	29.587748	29.435045	29.333611	9.182622	29.912010	10.521038	30.066919	9.480700	29.704130	10.327004	29.509567	9.419640
844	10.540713	29.294800	30.516119	30.435421	9.374919	30.468445	10.512946	9.683851	30.534184	29.606623	9.483529	9.989981	9.132887	9.575159	30.444246	9.652015	30.151623	29.311668	29.993771	10.495054
845	9.756188	29.855082	9.399744	30.420254	29.659933	10.104066	30.067396	10.791960	30.524771	30.666206	10.146992	9.312563	30.195610	29.204590	9.822482	30.710072	9.237877	10.169934	30.098961	9.179567
846	9.662480	29.216324	30.960745	10.193635	29.590944	30.910469	30.600163	9.400243	9.770989	10.902256	9.402020	29.294865	30.519129	10.358613	10.358477	30.861984	9.133684	9.425139	30.569094	29.435225
847	30.463270	10.185250	29.194105	9.750151	10.205312	29.410732	30.088057	9.392020	29.603926	10.323983	29.469156	29.444666	29.741886	30.426420	9.100381	10.283963	30.687513	9.769557	10.886496	9.964775
848	10.295304	29.733494	10.861168	10.394030	30.729898	30.157070	30.624178	9.218689	29.121397	9.632942	10.136214	30.149445	29.460606	9.330215	10.714931	9.944195	29.851337	10.216781	30.401701	30.234905
849	30.937672	29.681627	9.364500	29.847181	29.942623	9.450043	9.566205	30.812508	30.414778	10.943690	9.364460	30.763063	9.148849	29.941469	9.885307	10.824283	10.293632	29.524790	10.547235	29.840820
850	10.277554	30.887720	30.631102	30.838394	29.459175	9.240984	29.227861	9.621393	30.441410	9.987972	9.909466	29.615396	29.431049	9.810018	10.449946	30.111427	9.737528	29.545710	10.732789	10.373536
851	10.615026	10.281581	9.594492	29.698843	10.462829	30.194996	29.458706	29.553448	29.202347	29.277542	29.961687	9.571662	10.149951	29.285482	30.156450	10.284892	30.026957	10.907196	9.374628	10.218827
852	30.025951	10.642663	10.401101	29.442478	30.356148	29.751112	30.115494	9.596891	9.221753	9.295640	10.392895	29.900660	10.688578	9.768983	29.952421	30.459051	29.819601	9.102897	29.707623	9.977502
853	10.037811	9.928409	29.821568	29.274885	30.322886	30.731104	29.847027	9.501978	10.797797	29.496214	30.278202	30.127851	29.849360	9.564610	10.389460	9.899357	30.523897	10.279935	9.891427	9.990018
854	10.817451	30.360937	29.474148	9.852468	29.508511	9.260825	10.217865	30.190479	9.863297	30.226704	9.055681	29.855450	10.132267	29.519505	29.635572	10.039995	10.718429	9.991459	30.134245	29.922913
855	29.732231	9.859710	30.058887	29.717892	30.253828	30.720415	10.257226	9.030954	30.829081	9.937922	9.656744	9.694940	29.215204	30.202339	10.514627	10.209800	29.609255	29.494146	10.098572	10.500648
856	9.563567	10.178451	9.197750	30.149807	30.474262	9.796316	30.294546	29.623739	30.019295	10.399660	10.214638	9.825737	30.663467	30.707933	30.345381	9.457157	30.883314	29.978737	9.373936	10.357635
857	30.334650	30.725204	29.754930	9.889139	29.913406	9.663753	10.468784	9.851432	9.981532	30.122219	29.801397	9.850242	10.159417	29.975067	9.299732	10.158667	30.283751	30.317326	10.209396	30.586924
858	9.927758	10.713536	30.500799	29.582813	30.998997	9.967485	30.761765	9.404989	10.520737	30.166872	9.846171	9.946260	30.551477	29.533239	30.966391	10.431463	10.072080	10.755262	30.498013	29.751692
859	30.878880	9.039519	10.344959	29.556305	9.740816	10.101901	10.525791	29.815500	9.938334	29.816484	29.635639	10.845288	30.826273	10.239671	9.668655	30.455076	9.245923	30.736549	29.757301	30.275446
860	10.794389	9.477634	29.689146	29.214203	30.749205	9.895277	10.300209	29.844828	10.284965	29.547741	9.709534	29.859837	30.213604	9.584152	29.762690	9.260914	30.041029	9.859465	10.926193	29.600525
861	30.400480	30.609484	9.592192	9.643826	10.810296	29.372389	29.283508	10.183506	10.064284	29.450659	29.315880	9.548262	9.263637	10.407618	29.134815	30.420012	29.294014	30.077478	10.614614	10.857083
862	9.670801	10.448897	29.288393	30.591145	29.698265	9.583950	10.735611	9.418047	30.777044	30.646351	9.594539	9.673978	29.895773	10.589107	9.910259	30.530966	30.026548	29.336983	29.974974	9.289343
863	30.123444	30.284990	10.179398	10.076049	29.942102	10.379370	10.439060	29.709116	30.930902	9.798333	9.908063	10.686072	30.185432	30.349380	10.086700	9.398889	29.746027	10.645544	29.756058	29.684994
864	10.309032	10.080812	10.208369	30.673994	30.821489	9.902697	9.677327	10.170312	30.161777	30.357992	30.476803	10.273258	29.924053	30.716526	9.711131	30.714575	10.038260	30.280148	9.784868	30.024515
865	29.268812	9.934780	9.818792	30.629631	30.728382	9.991286	29.396738	10.801980	30.717836	10.044202	29.897806	29.330870	10.389223	29.766073	30.413465	9.983528	10.309438	9.225302	9.602553	29.334398
866	9.913656	29.720720	29.969847	29.498255	10.207707	10.359814	30.617067	29.797794	9.377991	10.213333	29.391275	9.694141	10.961337	9.980700	30.124426	29.220131	9.965941	30.509905	29.548222	10.079734
867	9.152232	30.360031	30.019234	29.499163	10.070312	30.450844	30.346268	9.779073	30.000555	9.751327	9.661386	10.948282	10.227426	29.083206	9.811905	30.551500	29.492344	10.002514	29.712114	9.090594
868	29.723928	30.722073	10.020823	29.354904	9.638023	9.439452	30.525888	29.491077	29.985779	10.722822	30.498308	10.351885	9.429465	9.233615	29.820351	10.063773	30.371517	9.853325	30.788061	10.172779
869	10.287349	30.172968	30.610243	30.829937	9.802406	9.132645	30.855947	10.433466	9.834243	10.696181	9.766402	9.502060	10.261303	10.337891	29.573427	29.988667	29.953997	30.154854	30.741583	29.366606
870	9.393078	9.261256	9.961229	10.400278	9.895150	29.191050	10.177464	30.222668	30.132549	29.339886	10.472626	29.317654	10.090178	30.588100	30.633137	29.143988	30.458342	9.873071	30.076738	9.840414
871	10.150374	29.798637	29.492548	29.484575	29.756199	10.073408	10.028808	10.029074	30.161896	10.336279	10.234656	10.255473	30.005907	10.842218	30.616650	30.088778	29.850878	29.382120	10.145247	10.050951
872	9.160041	29.709188	29.785408	10.616285	9.552950	10.820571	30.019831	29.969437	10.188153	30.663450	30.166830	9.619564	9.943159	9.291860	29.932682	29.738375	9.311534	9.106133	29.277496	29.713659
873	30.210255	9.968621	30.543173	10.127134	30.781391	10.148485	30.214024	10.650546	10.587695	10.762942	10.348145	29.371223	9.801874	30.517258	30.243475	29.899467	10.625217	30.713984	10.178027	30.441740
874	9.262813	30.616432	9.679930	9.479921	30.713503	29.248245	9.835164	30.193420	30.355322	29.947746	30.417179	9.682074	10.748952	30.464256	9.102713	30.569096	10.495083	10.919004	10.078957	29.512716
875	9.686364	30.006573	29.462870	29.672049	29.766441	10.662825	9.883059	29.286165	10.760626	9.303320	9.843478	9.078941	10.409385	9.712734	29.763895	29.251625	9.449473	29.224955	29.297266	30.692215
876	30.609577	10.186151	29.377525	9.659369	10.400352	9.425805	9.550550	9.340780	29.775829	30.715988	9.520104	29.115051	29.793894	30.737797	10.931831	10.724326	10.803807	30.559614	30.121874	29.872267
877	10.072074	30.800606	10.858854	29.465178	29.661678	29.576160	30.756830	9.837670	29.586424	9.876256	29.120096	30.397932	10.027564	9.888183	9.701632	10.058589	10.325204	9.607862	30.603098	30.271200
878	9.490679	30.087669	29.674101	9.842888	29.737391	9.794032	30.537016	9.464627	10.634575	9.042511	30.209030	9.099723	10.324787	9.742680	29.396891	30.376062	30.205877	30.504471	29.752487	9.775715
879	9.929289	9.604551	10.203772	9.501406	30.685514	29.844059	9.437674	29.875402	30.280529	10.092695	10.440697	9.916526	30.097336	29.813288	29.442659	10.614782	29.995037	10.006466	29.385483	30.072540
880	10.267563	10.501904	10.642857	29.321167	29.582382	30.344425	10.088384	30.392273	30.381927	29.980675	30.020346	10.833494	30.288176	10.518684	9.600840	29.510313	9.767746	30.784464	10.607923	9.892912
881	30.944437	29.360889	30.451544	10.087147	9.963926	30.526676	10.363661	30.457695	10.202859	29.499693	29.247473	10.678739	30.608887	9.784308	10.069031	9.591719	9.816016	10.761752	30.255259	30.229446
882	9.286163	30.291550	30.146233	30.282574	9.883686	29.788845	9.460787	9.375075	10.574576	10.687713	9.503917	30.170458	30.139360	10.524222	30.376600	29.262547	9.454805	29.344236	30.327049	10.344851
883	10.423101	10.670670	9.983546	9.420548	29.284567	9.826936	10.665553	30.484798	29.908316	10.424568	29.801973	30.135368	29.096004	9.306613	29.489986	9.981709	29.817440	30.244135	29.860544	9.431618
884	9.616459	29.579128	30.505066	10.546669	9.487922	29.902214	30.473949	9.807532	9.960644	9.210011	29.910879	10.509427	9.160108	29.768490	30.297421	9.556116	29.625803	30.226784	30.138954	10.361865
885	29.895933	9.935153	30.615656	10.730179	9.561696	29.615362	30.002388	29.597878	30.727514	9.833876	29.931093	30.058182	9.778544	30.555151	10.644918	10.438342	10.110759	30.537670	10.684230	10.122187
886	29.782667	10.769166	9.789607	9.213106	10.738725	29.455257	30.152811	10.731235	30.491524	29.835007	10.101184	30.332315	30.045837	29.563030	30.710932	29.811968	10.437935	9.802013	9.964657	10.173053
887	30.082966	30.825321	30.911692	9.861726	29.471987	9.696500	10.140308	9.794497	29.416834	9.463673	9.908925	30.209709	30.229847	10.111938	10.761127	29.397840	10.057873	29.788229	10.176157	30.080950
888	10.161582	10.413109	9.543715	29.546757	30.282560	29.315212	9.778923	30.266581	30.194006	9.494013	30.244965	30.461250	9.774038	10.771330	9.456929	9.889188	29.618820	10.210417	30.454803	29.579536
889	30.277964	29.648039	30.654556	9.997907	10.106381	29.826887	30.512020	10.035172	29.623106	10.690530	30.667965	10.345413	9.920683	29.905903	10.095078	30.390570	9.556558	10.611795	9.806806	29.455122
890	30.812115	30.032503	9.971981	9.506908	29.460152	29.730915	9.369175	30.094862	10.588239	10.138772	10.917184	30.763004	29.593262	9.936700	10.328289	29.590641	29.670620	9.150355	9.900365	29.889462
891	10.416799	29.086920	29.162565	29.845798	30.330858	10.249382	30.064978	30.114052	9.526704	29.316164	10.153458	29.169010	9.831292	30.003716	9.727470	9.318036	10.310471	9.578571	9.705282	30.016029
892	10.114881	29.279512	30.783506	29.954739	29.407495	29.875843	30.760147	10.335617	29.238714	30.335958	10.311671	29.272713	9.358554	9.284793	10.156487	9.801356	9.802862	9.791948	29.841749	9.491426
893	29.978741	10.821177	29.715044	10.185392	10.781568	9.466215	30.410582	9.654410	9.946661	29.952545	30.699028	30.194149	10.199795	30.862844	30.954645	9.407412	29.511564	10.698267	29.827280	9.378679
894	10.728960	30.972889	10.563403	29.843987	10.562393	10.400060	10.196350	10.297941	30.104782	29.968380	29.339941	30.907545	30.653084	29.681631	9.364195	29.190346	9.727087	10.144052	10.168938	29.810490
895	9.527392	9.837360	29.325645	9.091340	10.010570	10.382669	29.886129	9.734765	9.561867	29.569780	29.940331	29.415684	10.220984	9.726098	30.205004	30.261955	10.067504	30.877050	29.269365	30.457624
896	9.670777	9.452439	30.037481	29.939249	10.199199	29.776859	30.149525	30.178478	10.237819	9.590374	29.848459	29.529608	9.427386	30.128786	29.900763	9.464905	10.063515	9.569628	30.017275	9.714680
897	9.176851	29.897158	29.825367	30.357008	29.878967	10.328217	30.921822	10.203362	30.787758	30.084986	9.324958	9.329484	10.083462	29.801170	29.803284	10.415717	29.204172	9.662913	9.131359	10.668900
898	29.380775	9.794846	10.191684	10.351077	29.806324	9.848435	29.555332	9.577479	10.299790	29.971527	29.794132	30.577129	10.365884	29.565523	29.264530	29.901964	29.914537	9.642126	10.319375	10.475045
899	9.585937	29.269352	10.362658	30.442165	9.428647	9.912724	30.226498	29.786404	9.748739	30.046434	29.504847	10.542036	9.791931	30.158770	30.566502	29.777987	9.978095	10.310177	9.451597	29.117012
900	29.863390	29.726944	9.973825	9.659314	10.442378	10.264974	29.621256	29.486712	29.270283	29.875868	30.310671	10.669080	10.308138	30.471746	10.441714	29.520351	9.290895	9.356431	10.362917	30.723635
901	10.278320	9.939528	10.808234	9.485758	30.755379	9.713435	29.300085	9.565928	29.607372	29.918440	29.536011	29.743204	10.104995	29.472057	9.718521	9.795175	30.215328	29.632877	9.741630	30.126938
